2025-10-28 19:58:28, Instruction: 0xffff800010ba71f0, Mem: 2847767549, Flipped bit 0, Flipped 2847767548, [+] System running normally
2025-10-28 20:15:54, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 13, Flipped 3019907379, [+] System running normally
2025-10-28 20:15:56, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 14, Flipped 3019915571, [+] System running normally
2025-10-28 20:15:58, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 15, Flipped 3019931955, [+] System running normally
2025-10-28 20:16:00, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 16, Flipped 3019964723, [+] System running normally
2025-10-28 20:16:02, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 17, Flipped 3020030259, [+] System running normally
2025-10-28 20:16:04, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 18, Flipped 3020161331, [+] System running normally
2025-10-28 20:16:06, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 19, Flipped 3020423475, [+] System running normally
2025-10-28 20:16:08, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 20, Flipped 3020947763, [+] System running normally
2025-10-28 20:16:10, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 21, Flipped 3021996339, [+] System running normally
2025-10-28 20:16:12, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 22, Flipped 3024093491, [+] System running normally
2025-10-28 20:16:14, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 23, Flipped 3028287795, [+] System running normally
2025-10-28 20:16:16, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 24, Flipped 3036676403, [+] System running normally
2025-10-28 20:16:19, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 25, Flipped 3053453619, [+] System running normally
2025-10-28 20:16:21, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 26, Flipped 2952790323, [+] System running normally
2025-10-28 20:16:25, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 27, Flipped 3154116915, [+] System running normally
2025-10-28 20:16:27, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 28, Flipped 2751463731, [+] System running normally
2025-10-28 20:16:29, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 29, Flipped 2483028275, [+] System running normally
2025-10-28 20:16:33, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 30, Flipped 4093641011, [+] System running normally
2025-10-28 20:16:35, Instruction: 0xffff800010ba7208, Mem: 3019899187, Flipped bit 31, Flipped 872415539, [+] System running normally
2025-10-28 20:16:39, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 0, Flipped 3108032097, [+] System running normally
2025-10-28 20:16:43, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 1, Flipped 3108032098, [+] System running normally
2025-10-28 20:16:45, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 2, Flipped 3108032100, [+] System running normally
2025-10-28 20:16:47, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 3, Flipped 3108032104, [+] System running normally
2025-10-28 20:16:49, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 4, Flipped 3108032112, [+] System running normally
2025-10-28 20:16:51, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 5, Flipped 3108032064, [!] Exception detected! [{'flag': 'Error'}, {'ESR': '0x96000004', 'raw_match': '[  387.650415]   ESR = 0x96000004'}, {'EC': '0x25 / Data Abort from current EL'}]
2025-10-28 20:20:15, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 6, Flipped 3108032032, [+] System running normally
2025-10-28 20:20:17, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 7, Flipped 3108032224, [+] System running normally
2025-10-28 20:20:19, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 8, Flipped 3108032352, [+] System running normally
2025-10-28 20:20:21, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 9, Flipped 3108031584, [+] System running normally
2025-10-28 20:20:23, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 10, Flipped 3108031072, [+] System running normally
2025-10-28 20:20:25, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 11, Flipped 3108030048, [+] System running normally
2025-10-28 20:20:27, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 12, Flipped 3108036192, [+] System running normally
2025-10-28 20:20:31, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 13, Flipped 3108040288, [+] System running normally
2025-10-28 20:20:33, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 14, Flipped 3108015712, [+] System running normally
2025-10-28 20:20:35, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 15, Flipped 3107999328, [+] System running normally
2025-10-28 20:20:37, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 16, Flipped 3108097632, [+] System running normally
2025-10-28 20:20:39, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 17, Flipped 3108163168, [+] System running normally
2025-10-28 20:20:41, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 18, Flipped 3108294240, [+] System running normally
2025-10-28 20:20:43, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 19, Flipped 3108556384, [+] System running normally
2025-10-28 20:20:45, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 20, Flipped 3109080672, [+] System running normally
2025-10-28 20:20:47, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 21, Flipped 3110129248, [+] System running normally
2025-10-28 20:20:49, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 22, Flipped 3103837792, [+] System running normally
2025-10-28 20:20:53, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 23, Flipped 3116420704, [+] System running normally
2025-10-28 20:20:55, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 24, Flipped 3091254880, [+] System running normally
2025-10-28 20:20:59, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 25, Flipped 3141586528, [+] System running normally
2025-10-28 20:21:01, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 26, Flipped 3175140960, [+] System running normally
2025-10-28 20:21:03, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 27, Flipped 2973814368, [+] System running normally
2025-10-28 20:21:05, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 28, Flipped 2839596640, [+] System running normally
2025-10-28 20:21:07, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 29, Flipped 2571161184, [+] System running normally
2025-10-28 20:21:09, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 30, Flipped 4181773920, [+] System running normally
2025-10-28 20:21:11, Instruction: 0xffff800010ba720c, Mem: 3108032096, Flipped bit 31, Flipped 960548448, [+] System running normally
2025-10-28 20:21:13, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 0, Flipped 1895826462, [+] System running normally
2025-10-28 20:21:15, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 1, Flipped 1895826461, [+] System running normally
2025-10-28 20:21:17, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 2, Flipped 1895826459, [+] System running normally
2025-10-28 20:21:19, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 3, Flipped 1895826455, [+] System running normally
2025-10-28 20:21:21, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 4, Flipped 1895826447, [+] System running normally
2025-10-28 20:21:23, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 5, Flipped 1895826495, [+] System running normally
2025-10-28 20:21:25, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 6, Flipped 1895826527, [+] System running normally
2025-10-28 20:21:27, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 7, Flipped 1895826591, [+] System running normally
2025-10-28 20:21:29, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 8, Flipped 1895826719, [+] System running normally
2025-10-28 20:21:31, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 9, Flipped 1895826975, [+] System running normally
2025-10-28 20:21:33, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 10, Flipped 1895825439, [+] System running normally
2025-10-28 20:21:35, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 11, Flipped 1895828511, [+] System running normally
2025-10-28 20:21:37, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 12, Flipped 1895830559, [+] System running normally
2025-10-28 20:21:39, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 13, Flipped 1895834655, [+] System running normally
2025-10-28 20:21:41, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 14, Flipped 1895842847, [+] System running normally
2025-10-28 20:21:43, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 15, Flipped 1895859231, [+] System running normally
2025-10-28 20:21:45, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 16, Flipped 1895891999, [+] System running normally
2025-10-28 20:21:47, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 17, Flipped 1895957535, [+] System running normally
2025-10-28 20:21:49, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 18, Flipped 1896088607, [+] System running normally
2025-10-28 20:21:51, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 19, Flipped 1896350751, [+] System running normally
2025-10-28 20:21:55, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 20, Flipped 1896875039, [+] System running normally
2025-10-28 20:21:57, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 21, Flipped 1897923615, [+] System running normally
2025-10-28 20:22:00, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 22, Flipped 1900020767, [+] System running normally
2025-10-28 20:22:02, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 23, Flipped 1904215071, [+] System running normally
2025-10-28 20:22:04, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 24, Flipped 1879049247, [+] System running normally
2025-10-28 20:22:06, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 25, Flipped 1929380895, [+] System running normally
2025-10-28 20:22:08, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 26, Flipped 1962935327, [+] System running normally
2025-10-28 20:22:10, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 27, Flipped 2030044191, [+] System running normally
2025-10-28 20:22:12, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 28, Flipped 1627391007, [+] System running normally
2025-10-28 20:22:14, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 29, Flipped 1358955551, [+] System running normally
2025-10-28 20:22:16, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 30, Flipped 822084639, [+] System running normally
2025-10-28 20:22:18, Instruction: 0xffff800010ba7210, Mem: 1895826463, Flipped bit 31, Flipped 4043310111, [+] System running normally
2025-10-28 20:22:20, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 0, Flipped 1409286784, [+] System running normally
2025-10-28 20:22:22, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 1, Flipped 1409286787, [+] System running normally
2025-10-28 20:22:24, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 2, Flipped 1409286789, [+] System running normally
2025-10-28 20:22:26, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 3, Flipped 1409286793, [+] System running normally
2025-10-28 20:22:28, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 4, Flipped 1409286801, [+] System running normally
2025-10-28 20:22:30, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 5, Flipped 1409286817, [+] System running normally
2025-10-28 20:22:32, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 6, Flipped 1409286849, [+] System running normally
2025-10-28 20:22:34, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 7, Flipped 1409286657, [+] System running normally
2025-10-28 20:22:36, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 8, Flipped 1409287041, [+] System running normally
2025-10-28 20:22:38, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 9, Flipped 1409286273, [+] System running normally
2025-10-28 20:22:40, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 10, Flipped 1409287809, [+] System running normally
2025-10-28 20:22:42, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 11, Flipped 1409288833, [+] System running normally
2025-10-28 20:22:44, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 12, Flipped 1409290881, [+] System running normally
2025-10-28 20:22:46, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 13, Flipped 1409294977, [+] System running normally
2025-10-28 20:22:48, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 14, Flipped 1409303169, [+] System running normally
2025-10-28 20:22:50, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 15, Flipped 1409319553, [+] System running normally
2025-10-28 20:22:52, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 16, Flipped 1409352321, [+] System running normally
2025-10-28 20:22:54, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 17, Flipped 1409417857, [+] System running normally
2025-10-28 20:22:56, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 18, Flipped 1409548929, [+] System running normally
2025-10-28 20:22:58, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 19, Flipped 1409811073, [+] System running normally
2025-10-28 20:23:00, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 20, Flipped 1410335361, [+] System running normally
2025-10-28 20:23:02, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 21, Flipped 1411383937, [+] System running normally
2025-10-28 20:23:04, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 22, Flipped 1413481089, [+] System running normally
2025-10-28 20:23:08, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 23, Flipped 1417675393, [+] System running normally
2025-10-28 20:23:12, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 24, Flipped 1426064001, [+] System running normally
2025-10-28 20:23:16, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 25, Flipped 1442841217, [+] System running normally
2025-10-28 20:23:18, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 26, Flipped 1342177921, [+] System running normally
2025-10-28 20:23:20, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 27, Flipped 1543504513, [+] System running normally
2025-10-28 20:23:22, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 28, Flipped 1140851329, [+] System running normally
2025-10-28 20:23:24, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 29, Flipped 1946157697, [+] System running normally
2025-10-28 20:23:26, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 30, Flipped 335544961, [+] System running normally
2025-10-28 20:23:28, Instruction: 0xffff800010ba7214, Mem: 1409286785, Flipped bit 31, Flipped 3556770433, [!] Exception detected! [{'flag': 'Error'}, {'Kernel': 'Kernel panic - not syncing: bad mode'}, {'Kernel': 'Kernel panic - not syncing: bad mode ]---'}]
2025-10-28 20:26:52, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 0, Flipped 3573758398, [+] System running normally
2025-10-28 20:26:54, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 1, Flipped 3573758397, [+] System running normally
2025-10-28 20:26:56, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 2, Flipped 3573758395, [+] System running normally
2025-10-28 20:26:58, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 3, Flipped 3573758391, [+] System running normally
2025-10-28 20:27:00, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 4, Flipped 3573758383, [+] System running normally
2025-10-28 20:27:02, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 5, Flipped 3573758367, [+] System running normally
2025-10-28 20:27:04, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 6, Flipped 3573758463, [+] System running normally
2025-10-28 20:27:06, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 7, Flipped 3573758271, [+] System running normally
2025-10-28 20:27:08, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 8, Flipped 3573758143, [+] System running normally
2025-10-28 20:27:10, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 9, Flipped 3573758911, [+] System running normally
2025-10-28 20:27:12, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 10, Flipped 3573759423, [+] System running normally
2025-10-28 20:27:14, Instruction: 0xffff800010ba7218, Mem: 3573758399, Flipped bit 11, Flipped 3573756351, [+] System running normally
