2025-10-28 22:39:43, Instruction: 0xffff800010af2410, Mem: 2847439869, Flipped bit 0, Flipped 2847439868, [+] System running normally
2025-10-28 22:53:59, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 16, Flipped 4181932675, [+] System running normally
2025-10-28 22:54:01, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 17, Flipped 4181736067, [+] System running normally
2025-10-28 22:54:03, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 18, Flipped 4182129283, [+] System running normally
2025-10-28 22:54:05, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 19, Flipped 4182391427, [+] System running normally
2025-10-28 22:54:07, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 20, Flipped 4182915715, [+] System running normally
2025-10-28 22:54:09, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 21, Flipped 4183964291, [+] System running normally
2025-10-28 22:54:11, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 22, Flipped 4177672835, [+] System running normally
2025-10-28 22:54:13, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 23, Flipped 4190255747, [+] System running normally
2025-10-28 22:54:15, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 24, Flipped 4165089923, [+] System running normally
2025-10-28 22:54:17, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 25, Flipped 4215421571, [+] System running normally
2025-10-28 22:54:19, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 26, Flipped 4248976003, [+] System running normally
2025-10-28 22:54:21, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 27, Flipped 4047649411, [+] System running normally
2025-10-28 22:54:23, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 28, Flipped 3913431683, [+] System running normally
2025-10-28 22:54:25, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 29, Flipped 3644996227, [+] System running normally
2025-10-28 22:54:27, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 30, Flipped 3108125315, [+] System running normally
2025-10-28 22:54:29, Instruction: 0xffff800010af2428, Mem: 4181867139, Flipped bit 31, Flipped 2034383491, [+] System running normally
2025-10-28 22:54:31, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 0, Flipped 4177543138, [+] System running normally
2025-10-28 22:54:33, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 1, Flipped 4177543137, [+] System running normally
2025-10-28 22:54:35, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 2, Flipped 4177543143, [+] System running normally
2025-10-28 22:54:37, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 3, Flipped 4177543147, [+] System running normally
2025-10-28 22:54:39, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 4, Flipped 4177543155, [+] System running normally
2025-10-28 22:54:41, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 5, Flipped 4177543107, [+] System running normally
2025-10-28 22:54:43, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 6, Flipped 4177543075, [+] System running normally
2025-10-28 22:54:45, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 7, Flipped 4177543011, [+] System running normally
2025-10-28 22:54:47, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 8, Flipped 4177542883, [+] System running normally
2025-10-28 22:54:49, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 9, Flipped 4177542627, [+] System running normally
2025-10-28 22:54:51, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 10, Flipped 4177542115, [+] System running normally
2025-10-28 22:54:56, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 11, Flipped 4177541091, [+] System running normally
2025-10-28 22:54:58, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 12, Flipped 4177539043, [+] System running normally
2025-10-28 22:55:00, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 13, Flipped 4177534947, [+] System running normally
2025-10-28 22:55:02, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 14, Flipped 4177559523, [+] System running normally
2025-10-28 22:55:04, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 15, Flipped 4177575907, [+] System running normally
2025-10-28 22:55:06, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 16, Flipped 4177608675, [+] System running normally
2025-10-28 22:55:08, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 17, Flipped 4177674211, [+] System running normally
2025-10-28 22:55:10, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 18, Flipped 4177805283, [+] System running normally
2025-10-28 22:55:12, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 19, Flipped 4178067427, [+] System running normally
2025-10-28 22:55:14, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 20, Flipped 4178591715, [+] System running normally
2025-10-28 22:55:16, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 21, Flipped 4179640291, [+] System running normally
2025-10-28 22:55:18, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 22, Flipped 4181737443, [+] System running normally
2025-10-28 22:55:20, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 23, Flipped 4185931747, [+] System running normally
2025-10-28 22:58:42, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 24, Flipped 4160765923, [+] System running normally
2025-10-28 22:58:44, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 25, Flipped 4211097571, [+] System running normally
2025-10-28 22:58:46, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 26, Flipped 4244652003, [+] System running normally
2025-10-28 22:58:50, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 27, Flipped 4043325411, [+] System running normally
2025-10-28 22:58:52, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 28, Flipped 3909107683, [+] System running normally
2025-10-28 22:58:54, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 29, Flipped 3640672227, [+] System running normally
2025-10-28 22:58:56, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 30, Flipped 3103801315, [+] System running normally
2025-10-28 22:58:58, Instruction: 0xffff800010af242c, Mem: 4177543139, Flipped bit 31, Flipped 2030059491, [+] System running normally
2025-10-29 09:28:09, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 0, Flipped 3531603970, [+] System running normally
2025-10-29 09:28:13, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 1, Flipped 3531603969, [+] System running normally
2025-10-29 09:28:17, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 2, Flipped 3531603975, [+] System running normally
2025-10-29 09:28:20, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 3, Flipped 3531603979, [+] System running normally
2025-10-29 09:28:22, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 4, Flipped 3531603987, [+] System running normally
2025-10-29 09:28:24, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 5, Flipped 3531604003, [+] System running normally
2025-10-29 09:28:26, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 6, Flipped 3531604035, [+] System running normally
2025-10-29 09:28:28, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 7, Flipped 3531604099, [+] System running normally
2025-10-29 09:28:30, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 8, Flipped 3531604227, [+] System running normally
2025-10-29 09:28:32, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 9, Flipped 3531604483, [+] System running normally
2025-10-29 09:28:34, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 10, Flipped 3531604995, [+] System running normally
2025-10-29 09:28:36, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 11, Flipped 3531606019, [+] System running normally
2025-10-29 09:28:38, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 12, Flipped 3531608067, [+] System running normally
2025-10-29 09:28:42, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 13, Flipped 3531612163, [+] System running normally
2025-10-29 09:28:46, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 14, Flipped 3531620355, [+] System running normally
2025-10-29 09:28:48, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 15, Flipped 3531636739, [+] System running normally
2025-10-29 09:28:50, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 16, Flipped 3531669507, [+] System running normally
2025-10-29 09:28:52, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 17, Flipped 3531735043, [+] System running normally
2025-10-29 09:28:54, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 18, Flipped 3531866115, [+] System running normally
2025-10-29 09:28:58, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 19, Flipped 3532128259, [+] System running normally
2025-10-29 09:29:00, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 20, Flipped 3532652547, [+] System running normally
2025-10-29 09:29:04, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 21, Flipped 3533701123, [+] System running normally
2025-10-29 09:29:06, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 22, Flipped 3535798275, [+] System running normally
2025-10-29 09:29:10, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 23, Flipped 3523215363, [+] System running normally
2025-10-29 09:29:12, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 24, Flipped 3548381187, [+] System running normally
2025-10-29 09:29:14, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 25, Flipped 3498049539, [+] System running normally
2025-10-29 09:29:16, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 26, Flipped 3598712835, [+] System running normally
2025-10-29 09:29:18, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 27, Flipped 3665821699, [+] System running normally
2025-10-29 09:29:20, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 28, Flipped 3263168515, [+] System running normally
2025-10-29 09:29:22, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 29, Flipped 4068474883, [+] System running normally
2025-10-29 09:29:24, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 30, Flipped 2457862147, [+] System running normally
2025-10-29 09:29:26, Instruction: 0xffff800010af2430, Mem: 3531603971, Flipped bit 31, Flipped 1384120323, [+] System running normally
2025-10-29 09:32:50, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 0, Flipped 2835709950, [+] System running normally
2025-10-29 09:32:52, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 1, Flipped 2835709949, [+] System running normally
2025-10-29 09:32:54, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 2, Flipped 2835709947, [+] System running normally
2025-10-29 09:32:56, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 3, Flipped 2835709943, [+] System running normally
2025-10-29 09:32:58, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 4, Flipped 2835709935, [+] System running normally
2025-10-29 09:33:00, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 5, Flipped 2835709919, [+] System running normally
2025-10-29 09:33:02, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 6, Flipped 2835709887, [+] System running normally
2025-10-29 09:33:04, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 7, Flipped 2835709823, [+] System running normally
2025-10-29 09:33:06, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 8, Flipped 2835709695, [+] System running normally
2025-10-29 09:33:08, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 9, Flipped 2835709439, [+] System running normally
2025-10-29 09:33:10, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 10, Flipped 2835708927, [+] System running normally
2025-10-29 09:33:12, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 11, Flipped 2835707903, [+] System running normally
2025-10-29 09:33:14, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 12, Flipped 2835705855, [+] System running normally
2025-10-29 09:33:16, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 13, Flipped 2835701759, [+] System running normally
2025-10-29 09:33:20, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 14, Flipped 2835693567, [+] System running normally
2025-10-29 09:33:22, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 15, Flipped 2835742719, [+] System running normally
2025-10-29 09:33:24, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 16, Flipped 2835644415, [+] System running normally
2025-10-29 09:33:26, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 17, Flipped 2835841023, [+] System running normally
2025-10-29 09:33:29, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 18, Flipped 2835447807, [+] System running normally
2025-10-29 09:33:31, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 19, Flipped 2836234239, [+] System running normally
2025-10-29 09:33:33, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 20, Flipped 2836758527, [+] System running normally
2025-10-29 09:33:35, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 21, Flipped 2837807103, [+] System running normally
2025-10-29 09:33:37, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 22, Flipped 2839904255, [+] System running normally
2025-10-29 09:33:39, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 23, Flipped 2844098559, [+] System running normally
2025-10-29 09:33:41, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 24, Flipped 2818932735, [+] System running normally
2025-10-29 09:33:43, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 25, Flipped 2869264383, [+] System running normally
2025-10-29 09:33:45, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 26, Flipped 2902818815, [+] System running normally
2025-10-29 09:33:47, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 27, Flipped 2701492223, [+] System running normally
2025-10-29 09:33:49, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 28, Flipped 3104145407, [+] System running normally
2025-10-29 09:33:51, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 29, Flipped 2298839039, [+] System running normally
2025-10-29 09:33:53, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 30, Flipped 3909451775, [+] System running normally
2025-10-29 09:33:57, Instruction: 0xffff800010af2434, Mem: 2835709951, Flipped bit 31, Flipped 688226303, [+] System running normally
2025-10-29 09:33:59, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 0, Flipped 2839551015, [+] System running normally
2025-10-29 09:34:01, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 1, Flipped 2839551012, [+] System running normally
2025-10-29 09:34:03, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 2, Flipped 2839551010, [+] System running normally
2025-10-29 09:34:05, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 3, Flipped 2839551022, [+] System running normally
2025-10-29 09:34:07, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 4, Flipped 2839551030, [+] System running normally
2025-10-29 09:34:09, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 5, Flipped 2839550982, [+] System running normally
2025-10-29 09:34:11, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 6, Flipped 2839551078, [+] System running normally
2025-10-29 09:34:15, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 7, Flipped 2839551142, [+] System running normally
2025-10-29 09:34:17, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 8, Flipped 2839551270, [+] System running normally
2025-10-29 09:34:19, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 9, Flipped 2839551526, [+] System running normally
2025-10-29 09:34:21, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 10, Flipped 2839549990, [+] System running normally
2025-10-29 09:34:23, Instruction: 0xffff800010af2438, Mem: 2839551014, Flipped bit 11, Flipped 2839548966, [+] System running normally
